date,Hs_err_s1,Tp_err_s1,Hs_err_s2,Tp_err_s2,Hs_err_s3,Tp_err_s3
2013-01-08 22:34:00,0.0412,11.1361,0.2415,9.6025,0.2194,3.7753
2013-01-08 22:44:00,0.0407,11.5678,0.0452,9.9374,0.0654,4.2564
2013-01-08 22:54:00,0.0673,11.9907,0.0783,2.2296,0.0342,4.252
2013-01-08 23:04:00,0.0735,4.4071,0.0246,0.1994,0.1733,4.2482
2013-01-08 23:14:00,0.2071,12.8794,0.1847,10.9551,0.0728,4.2457
2013-01-08 23:24:00,0.1125,2.8883,0.2447,11.2856,0.0351,0.4934
2013-01-08 23:34:00,0.1552,3.3321,0.2688,3.5946,0.1926,0.4911
2013-01-08 23:44:00,0.2117,6.0479,0.2595,8.0982,0.0944,0.2995
2013-01-09 00:04:00,0.4498,10.9992,0.5065,8.617,0.158,0.3044
2013-01-09 00:14:00,0.5103,11.3584,0.4477,8.8956,0.1425,0.3009
2013-01-09 00:24:00,0.4635,11.6498,0.5009,9.1209,0.2727,0.2949
2013-01-09 00:34:00,0.8636,5.2777,0.5223,5.0624,0.3437,4.0361
2013-01-09 00:44:00,0.5598,5.5509,0.617,2.058,0.2911,0.2748
2013-01-09 00:54:00,0.9051,2.7518,1.0794,9.6927,0.8505,0.2611
2013-01-09 01:04:00,0.5128,12.5397,0.7026,9.8027,0.5065,0.2483
2013-01-09 01:14:00,0.6896,12.7157,0.5696,9.9371,0.6426,0.2377
2013-01-09 01:24:00,0.4474,12.8221,0.5748,10.0171,0.4878,0.2253
2013-01-09 01:34:00,0.7109,5.3703,0.6467,10.0516,0.8461,0.2118
2013-01-09 01:44:00,0.9817,12.9075,0.8632,10.0776,0.6189,0.1982
2013-01-09 01:54:00,0.6517,12.9079,0.6142,10.0751,0.1036,0.186
2013-01-09 02:04:00,0.7258,12.8717,0.5727,10.0451,0.4736,0.1775
2013-01-09 02:14:00,0.6541,3.1839,0.6841,10.0092,0.4037,0.1734
2013-01-09 02:24:00,0.7535,12.7526,0.706,9.9512,0.4461,0.1722
2013-01-09 02:34:00,0.6391,12.6312,0.6862,9.8571,0.7018,0.1734
2013-01-09 02:44:00,0.5221,12.4779,0.5827,9.7384,0.4487,0.1763
2013-01-09 02:54:00,0.3501,6.6773,0.6271,9.6026,0.3274,0.1798
2013-01-09 03:04:00,0.5347,12.1233,0.6183,9.4638,0.6833,0.1815
2013-01-09 03:14:00,0.4298,11.8796,0.5837,9.2742,0.2675,0.1809
2013-01-09 03:24:00,0.517,11.625,0.6483,9.0762,0.3199,0.1809
2013-01-09 03:34:00,0.4002,11.3273,0.5492,8.8447,0.6464,0.1814
2013-01-09 03:44:00,0.6046,11.0272,0.8163,8.6116,0.4924,0.1826
2013-01-09 03:54:00,0.3152,10.7309,0.5214,8.3815,0.3011,0.1845
2013-01-09 04:04:00,0.4198,10.3855,0.2204,8.1145,0.0894,5.4336
2013-01-09 04:14:00,0.464,9.9915,0.4874,7.8106,0.48,0.2031
2013-01-09 04:24:00,0.2038,9.6399,0.301,7.5391,0.217,0.2117
2013-01-09 04:34:00,0.2134,9.2683,0.3179,7.2513,0.2424,0.2176
2013-01-09 04:44:00,0.3435,8.9103,0.4177,7.0229,0.3733,0.442
2013-01-09 04:54:00,0.158,1.8864,0.2459,0.7514,0.1075,0.4581
2013-01-09 05:04:00,0.2213,8.1175,0.3955,6.4132,0.3439,0.4734
2013-01-09 05:14:00,0.0897,7.6606,0.0695,6.0612,0.02,0.4879
2013-01-09 05:24:00,0.0271,0.0372,0.0481,6.0843,0.0711,1.023
2013-01-09 05:34:00,0.0418,0.371,0.004,5.7745,0.0234,4.8073
2013-01-09 11:04:00,0.057,7.6259,0.0167,6.2514,0.1146,1.4647
2013-01-09 11:14:00,0.146,8.0421,0.0435,6.5751,0.1937,1.4644
2013-01-09 11:24:00,0.1215,8.4597,0.0589,4.3998,0.0679,1.0357
2013-01-09 11:34:00,0.3132,6.432,0.0504,1.4828,0.14,1.0357
2013-01-09 11:44:00,0.2135,6.8626,0.0207,7.6021,0.0529,1.0357
2013-01-09 11:54:00,0.2006,1.7945,0.2209,7.9395,0.1615,1.4643
2013-01-09 12:04:00,0.3482,2.7036,0.3864,8.2563,0.1956,1.0356
2013-01-09 12:14:00,0.378,3.124,0.397,8.5833,0.1763,1.0356
2013-01-09 12:24:00,0.4109,11.0158,0.3947,8.8881,0.3489,1.4644
2013-01-09 12:34:00,0.5836,3.9422,0.5975,9.2747,0.1172,6.4697
2013-01-09 12:44:00,0.4789,9.2805,0.4873,7.0423,0.1927,1.7325
2013-01-09 12:54:00,0.526,12.0736,0.5036,5.489,0.2599,2.5335
2013-01-09 13:04:00,0.5012,12.3512,0.7449,9.9936,0.3624,2.5199
2013-01-09 13:14:00,0.6525,12.5901,0.7845,10.1806,0.4649,1.7717
2013-01-09 13:24:00,0.6736,12.7975,0.7988,10.3432,0.5105,2.5082
2013-01-09 13:34:00,0.6283,12.9805,0.9728,7.9862,0.5558,0.7196
2013-01-09 13:44:00,0.5905,8.8238,0.772,4.9613,0.3539,0.721
2013-01-09 13:54:00,0.6591,13.2286,0.7395,10.6787,0.6837,1.7776
2013-01-09 14:04:00,0.7563,10.8176,1.1525,10.7466,0.492,1.7717
2013-01-09 14:14:00,0.7802,9.0442,0.8518,10.755,0.4289,1.7663
2013-01-09 14:24:00,0.7463,13.3674,0.87,10.7827,0.4761,1.76
2013-01-09 14:34:00,0.7198,13.3728,0.8906,10.7853,0.4213,6.429
2013-01-09 14:44:00,0.7445,5.8149,1.0066,10.7385,0.6066,1.7448
2013-01-09 14:54:00,0.5994,8.9678,0.7525,8.1888,0.5584,1.7359
2013-01-09 15:04:00,0.6828,13.165,0.692,8.1187,0.5285,1.7302
2013-01-09 15:14:00,0.6345,13.0476,0.8572,10.5276,0.5258,0.7691
2013-01-09 15:24:00,0.5401,12.889,0.7869,7.9047,0.4355,1.733
2013-01-09 15:34:00,0.797,4.5398,0.9235,2.0934,0.5281,1.7362
2013-01-09 15:44:00,0.5785,12.5233,0.6331,10.122,0.5014,1.7403
2013-01-09 15:54:00,0.5872,4.1284,0.9293,7.4573,0.7036,1.7449
2013-01-09 16:04:00,0.4956,9.5397,0.6188,5.4621,0.5594,1.7489
2013-01-09 16:14:00,0.6522,11.7837,0.8233,9.5494,0.4266,1.7518
2013-01-09 16:24:00,0.6141,11.5209,0.7492,9.3458,0.5154,1.755
2013-01-09 16:34:00,0.5079,11.1845,0.6082,9.0849,0.3342,1.7585
2013-01-09 16:44:00,0.4074,10.8658,0.6174,8.838,0.3388,0.7378
2013-01-09 16:54:00,0.2838,8.0225,0.313,8.5719,0.147,3.8587
2013-01-09 17:04:00,0.172,10.151,0.2428,8.2845,0.0149,0.727
2013-01-09 17:14:00,0.2862,9.7667,0.385,7.9878,0.1665,1.7827
2013-01-09 17:24:00,0.2477,6.8835,0.4362,5.1918,0.1448,1.7914
2013-01-09 17:34:00,0.2378,6.4742,0.1525,7.3752,0.0719,1.799
2013-01-09 17:44:00,0.1366,6.1643,0.0254,4.6822,0.035,0.4857
2013-01-09 17:54:00,0.1011,8.2641,0.028,6.8743,0.0687,2.0292
2013-01-09 18:04:00,0.0477,0.3796,0.0525,6.5795,0.0412,2.0477
2013-01-09 23:34:00,0.1043,5.9687,0.0189,2.9661,0.0901,2.6135
2013-01-09 23:44:00,0.0174,6.3888,0.0433,5.0784,0.0501,1.274
2013-01-10 00:04:00,0.1591,5.3436,0.1099,3.8311,0.1115,1.4431
2013-01-10 00:14:00,0.2796,1.355,0.139,4.2388,0.1862,2.6122
2013-01-10 00:24:00,0.2735,6.2624,0.2447,6.3691,0.1831,2.612
2013-01-10 00:34:00,0.2739,8.4958,0.2227,6.7175,0.1125,2.6118
2013-01-10 00:44:00,0.3522,5.7455,0.3086,7.0089,0.3508,2.6116
2013-01-10 00:54:00,0.2454,0.9343,0.4291,7.3178,0.225,1.2725
2013-01-10 01:04:00,0.2722,9.648,0.5952,5.8279,0.3357,3.0133
2013-01-10 01:14:00,0.3352,8.209,0.4473,7.8833,0.2492,0.5134
2013-01-10 01:24:00,0.5461,10.3135,0.6118,6.3458,0.2415,2.6116
2013-01-10 01:34:00,0.5011,6.4453,0.6695,8.3636,0.3744,0.5134
2013-01-10 01:44:00,0.7176,10.8652,0.7387,8.5601,0.2631,0.512
2013-01-10 01:54:00,0.6102,11.0423,0.5386,5.5729,0.2704,5.7378
2013-01-10 02:04:00,0.6302,11.238,0.6424,8.8501,0.3579,1.2735
2013-01-10 02:14:00,0.6135,11.3802,0.6353,8.9606,0.4443,0.5122
2013-01-10 02:24:00,0.7214,7.3223,0.7798,5.9205,0.3485,1.2711
2013-01-10 02:34:00,0.7583,9.7976,0.5955,9.1189,0.4379,0.5145
2013-01-10 02:44:00,0.5777,11.6311,0.6932,9.156,0.3956,0.5144
2013-01-10 02:54:00,0.6034,9.8618,0.7508,9.1688,0.4575,0.5144
2013-01-10 03:04:00,0.6747,11.6185,0.6074,7.3605,0.4798,0.5143
2013-01-10 03:14:00,0.5832,11.58,0.7891,9.1162,0.4258,2.6107
2013-01-10 03:24:00,0.6261,11.528,0.7567,9.0758,0.4649,0.5142
2013-01-10 03:34:00,0.5978,9.6392,0.76,7.21,0.4259,1.2715
2013-01-10 03:44:00,0.6547,11.2858,0.8367,8.8875,0.6188,0.5141
2013-01-10 03:54:00,0.497,11.1335,0.5922,8.769,0.287,0.5141
2013-01-10 04:04:00,0.5806,10.9482,0.5184,6.8392,0.357,0.5141
2013-01-10 04:14:00,0.5114,10.7293,0.7046,8.4547,0.3135,0.5141
2013-01-10 04:24:00,0.4368,8.7149,0.4701,6.4912,0.2077,0.5141
2013-01-10 04:34:00,0.4902,7.1209,0.525,4.9539,0.1829,1.2716
2013-01-10 04:44:00,0.4063,12.45,0.5213,7.8488,0.3072,0.5141
2013-01-10 04:54:00,0.3818,7.8731,0.4034,7.6224,0.2038,0.514
2013-01-10 05:04:00,0.2901,7.5151,0.3595,5.5583,0.1894,1.2717
2013-01-10 05:14:00,0.232,11.4551,0.2508,7.0752,0.1366,5.1678
2013-01-10 05:24:00,0.1734,2.9265,0.2191,9.3056,0.1766,0.514
2013-01-10 05:34:00,0.1583,5.0904,0.1304,9.0,0.0276,0.5135
2013-01-10 05:44:00,0.1329,7.8307,0.1344,6.2008,0.1254,0.5134
2013-01-10 05:54:00,0.1251,7.435,0.1171,5.8931,0.0302,0.513
2013-01-10 06:04:00,0.1021,7.0286,0.0017,5.5771,0.0829,1.2728
2013-01-10 06:14:00,0.1867,6.5937,0.0531,5.2388,0.0263,0.5129
2013-01-10 06:24:00,0.0495,6.1604,0.0803,4.9013,0.1399,0.5128
2013-01-10 06:34:00,0.0376,0.0599,0.1001,4.5757,0.1268,0.5127
2013-01-10 12:14:00,0.1441,7.0527,0.1561,5.5022,0.2179,0.1058
2013-01-10 12:24:00,0.0261,5.1348,0.1319,3.4562,0.0896,2.3889
2013-01-10 12:34:00,0.1169,5.7093,0.1276,3.9043,0.0272,0.1165
2013-01-10 12:44:00,0.1231,6.2791,0.0934,4.3487,0.0083,4.1641
2013-01-10 12:54:00,0.2789,9.3576,0.23,7.2998,0.1261,0.1266
2013-01-10 13:04:00,0.3216,7.3965,0.1879,7.72,0.2258,0.1293
2013-01-10 13:14:00,0.3505,10.5217,0.3852,8.269,0.0856,2.0889
2013-01-10 13:24:00,0.5083,11.009,0.4899,8.6529,0.142,0.4326
2013-01-10 13:34:00,0.6213,8.9843,0.759,9.027,0.3219,2.0475
2013-01-10 13:44:00,0.7112,11.9015,0.7396,9.3556,0.4577,2.0292
2013-01-10 13:54:00,0.7535,12.3433,0.8551,9.703,0.3835,0.4874
2013-01-10 14:04:00,0.9789,10.1962,0.8608,7.4809,0.3026,1.998
2013-01-10 14:14:00,0.8785,13.0365,0.8758,10.314,0.4195,1.6912
2013-01-10 14:24:00,0.9925,10.8181,0.9567,0.2229,0.5229,7.3621
2013-01-10 14:34:00,0.9222,11.0393,0.9935,8.2095,0.255,1.6725
2013-01-10 14:44:00,1.2087,13.7047,0.9675,10.8403,0.4744,0.8366
2013-01-10 14:54:00,1.0997,3.846,1.0293,8.4519,0.5026,0.8443
2013-01-10 15:04:00,1.0634,13.96,1.0451,11.1102,0.4426,1.1567
2013-01-10 15:14:00,1.1872,4.3617,1.1139,8.6456,0.6622,1.3397
2013-01-10 15:24:00,1.1294,2.4399,1.1576,11.1667,0.5682,9.1492
2013-01-10 15:34:00,1.3334,4.0542,1.2318,0.6632,0.716,8.1809
2013-01-10 15:44:00,1.252,13.9956,1.2338,11.2054,0.7122,1.4582
2013-01-10 15:54:00,1.2824,13.8926,1.215,5.5003,0.6852,1.4582
2013-01-10 16:04:00,1.2474,4.5343,1.3837,3.5261,1.0096,1.4581
2013-01-10 16:14:00,1.1886,4.9124,1.1692,11.0114,0.7436,1.7525
2013-01-10 16:24:00,1.2351,13.4941,1.1885,10.8812,0.969,1.7552
2013-01-10 16:34:00,1.1765,2.2453,1.1272,3.2291,0.8403,6.9922
2013-01-10 16:44:00,1.068,13.061,1.1834,10.5456,0.7053,1.7609
2013-01-10 16:54:00,0.9771,2.7876,1.0965,1.102,0.7901,1.7604
2013-01-10 17:04:00,0.9348,4.996,1.1105,10.1058,0.7917,1.7598
2013-01-10 17:14:00,0.8539,12.1677,0.9976,9.8503,0.4537,1.759
2013-01-10 17:24:00,0.7544,1.4914,0.802,0.433,0.5775,6.9919
2013-01-10 17:34:00,0.8719,4.7604,0.8452,9.2737,0.6982,1.7569
2013-01-10 17:44:00,0.6791,2.8648,0.6323,8.9774,0.3986,7.4754
2013-01-10 17:54:00,0.541,10.6192,0.5438,8.6444,0.5312,1.7532
2013-01-10 18:04:00,0.4721,7.6846,0.5755,8.3059,0.2474,1.7514
2013-01-10 18:14:00,0.4007,7.2204,0.4417,7.9447,0.2195,1.7504
2013-01-10 18:24:00,0.3089,9.2285,0.407,0.0615,0.2277,1.7478
2013-01-10 18:34:00,0.2372,0.49,0.2497,7.1806,0.2095,1.7413
2013-01-10 18:44:00,0.0548,0.7427,0.1106,3.5232,0.0294,5.7763
2013-01-10 18:54:00,0.0343,1.9153,0.0686,3.6228,0.0284,1.6722
2013-01-11 00:34:00,0.1222,11.7174,0.0127,10.4695,0.0537,2.373
2013-01-11 00:44:00,0.1111,0.7269,0.1571,10.8854,0.0443,6.8647
2013-01-11 00:54:00,0.1191,4.7262,0.0246,1.7023,0.012,2.3566
2013-01-11 01:04:00,0.2318,7.0358,0.2153,5.4344,0.2266,0.151
2013-01-11 01:14:00,0.4023,5.7952,0.2783,5.8567,0.0797,1.9447
2013-01-11 01:24:00,0.477,14.3404,0.4273,12.5011,0.3659,0.1676
2013-01-11 01:34:00,0.5826,14.8459,0.5728,12.8925,0.283,2.3237
2013-01-11 01:44:00,0.6454,7.3002,0.8323,2.0219,0.5641,2.3158
2013-01-11 01:54:00,1.0061,9.5543,1.1485,7.3849,0.4473,6.9209
2013-01-11 02:04:00,1.0845,9.9324,1.057,7.5939,0.7428,5.573
2013-01-11 02:14:00,1.0024,10.3148,1.1885,7.8322,0.6627,0.8392
2013-01-11 02:24:00,1.1683,8.8447,1.4343,10.4618,0.8646,7.0412
2013-01-11 02:34:00,1.1877,13.3946,1.3399,7.9408,0.7455,0.119
2013-01-11 02:44:00,1.1183,13.7508,0.92,8.2177,0.6654,0.1178
2013-01-11 02:54:00,1.2529,9.763,1.3336,8.4591,0.7336,2.3385
2013-01-11 03:04:00,1.0763,9.975,1.2891,2.8476,1.0243,0.2648
2013-01-11 03:14:00,1.3196,10.1773,1.3076,6.9008,0.6719,9.0163
2013-01-11 03:24:00,1.3926,14.6022,1.7601,8.7944,1.1805,2.7677
2013-01-11 03:34:00,1.3438,10.4285,1.8626,3.1995,1.056,0.2691
2013-01-11 03:44:00,1.2686,10.4831,1.6674,4.7568,0.881,0.2704
2013-01-11 03:54:00,1.2288,10.4539,1.6281,8.9004,1.3123,0.2716
2013-01-11 04:04:00,1.4383,12.2189,1.535,11.3842,0.9031,0.2723
2013-01-11 04:14:00,1.2094,12.1243,1.5439,2.5606,0.8333,3.4777
2013-01-11 04:24:00,1.3283,14.4967,1.4124,3.7114,1.3833,0.2722
2013-01-11 04:34:00,1.3986,4.2964,1.6807,11.0556,1.0249,3.4778
2013-01-11 04:44:00,1.3255,14.1027,1.5083,10.9048,1.1492,0.2721
2013-01-11 04:54:00,1.232,5.6746,1.5746,0.4008,1.0012,0.2721
2013-01-11 05:04:00,1.2112,7.93,1.3889,10.4816,1.2893,6.9263
2013-01-11 05:14:00,1.2572,6.5429,1.4794,3.5527,1.3565,8.9806
2013-01-11 05:24:00,1.007,10.4346,1.3232,7.5952,1.1021,2.3259
2013-01-11 05:34:00,1.1582,10.024,1.4043,9.7759,1.1845,8.5753
2013-01-11 05:44:00,1.083,9.616,1.236,9.4586,0.9143,0.1753
2013-01-11 05:54:00,0.8345,15.4155,1.0286,9.1082,0.607,0.1761
2013-01-11 06:04:00,0.772,8.671,0.7358,4.438,0.5486,4.1087
2013-01-11 06:14:00,0.7509,4.0102,0.6134,8.3395,0.2327,0.1781
2013-01-11 06:24:00,0.5121,5.8503,0.5654,0.419,0.4301,4.1064
2013-01-11 06:34:00,0.4188,7.0725,0.6277,0.7009,0.5387,0.1805
2013-01-11 06:44:00,0.5261,4.7364,0.7255,1.1288,0.4687,0.1818
2013-01-11 06:54:00,0.3974,12.1495,0.6223,6.569,0.7421,0.1832
2013-01-11 07:04:00,0.3063,2.4989,0.4897,6.1136,0.2993,0.185
2013-01-11 07:14:00,0.1388,67.1874,0.4784,5.627,0.3253,0.1877
2013-01-11 07:24:00,0.1371,1.618,0.0737,5.1426,0.1013,7.3092
2013-01-11 13:14:00,0.0104,7.1854,0.0007,5.6197,0.0024,2.3312
2013-01-11 13:24:00,0.1388,5.517,0.1542,2.8941,0.2044,0.4837
2013-01-11 13:34:00,0.3177,1.1814,0.3514,6.857,0.2282,2.0005
2013-01-11 13:44:00,0.3985,6.9486,0.4031,7.5279,0.3347,0.8314
2013-01-11 13:54:00,0.4527,10.0592,0.5206,8.0086,0.4113,0.8565
2013-01-11 14:04:00,0.4281,10.6697,0.5331,8.4894,0.4121,0.883
2013-01-11 14:14:00,0.664,2.5648,0.7587,9.0573,0.7324,1.1798
2013-01-11 14:24:00,0.6992,1.0151,0.7722,9.4759,0.4165,1.1961
2013-01-11 14:34:00,0.7335,12.3487,1.0038,9.8692,0.4946,1.2147
2013-01-11 14:44:00,0.7852,4.6355,1.0376,10.2384,0.6431,1.2354
2013-01-11 14:54:00,0.9987,13.2501,1.2087,10.5798,0.582,1.257
2013-01-11 15:04:00,0.9779,13.6098,1.0273,8.3641,0.658,1.2768
2013-01-11 15:14:00,1.1301,13.9632,1.2119,11.1805,0.7374,1.4636
2013-01-11 15:24:00,1.0234,14.2254,1.2057,11.3844,0.8388,1.4635
2013-01-11 15:34:00,1.1346,14.4509,1.0934,11.5599,0.985,1.4634
2013-01-11 15:44:00,1.0526,14.6152,1.1501,11.6876,0.703,1.4634
2013-01-11 15:54:00,1.1901,14.7424,1.3099,11.7866,0.9418,1.4636
2013-01-11 16:04:00,1.1912,14.8191,1.1894,11.8463,0.9512,1.4637
2013-01-11 16:14:00,1.0732,14.8685,1.3069,11.8848,0.7172,1.4639
2013-01-11 16:24:00,1.1652,9.2486,1.211,6.2633,0.6815,4.1633
2013-01-11 16:34:00,1.2407,14.8238,1.3013,11.8496,0.6535,1.4618
2013-01-11 16:44:00,1.0964,12.2438,1.2625,9.2874,0.8079,1.4618
2013-01-11 16:54:00,1.0766,14.634,1.224,9.202,0.8491,1.0382
2013-01-11 17:04:00,0.9728,6.9758,1.0861,11.5789,1.2041,1.4635
2013-01-11 17:14:00,0.9634,14.2877,1.0473,11.4326,0.7747,1.4636
2013-01-11 17:24:00,0.9087,14.0841,0.9408,11.2744,0.8372,1.4636
2013-01-11 17:34:00,0.9503,11.3227,1.1887,8.571,0.5906,1.4637
2013-01-11 17:44:00,0.9556,11.0781,1.177,8.4398,0.6743,1.7305
2013-01-11 17:54:00,0.8666,9.0085,0.8908,10.721,0.5121,1.739
2013-01-11 18:04:00,0.7354,10.4449,0.8005,10.4506,0.3558,1.7452
2013-01-11 18:14:00,0.851,12.5691,0.9094,10.159,0.4297,1.7476
2013-01-11 18:24:00,0.5234,12.1762,0.6259,9.8538,0.4065,1.7497
2013-01-11 18:34:00,0.7824,11.689,0.7055,9.4116,0.5081,1.4638
2013-01-11 18:44:00,0.3949,11.286,0.4938,9.1617,0.2462,1.75
2013-01-11 18:54:00,0.4416,10.8216,0.5723,8.8,0.5532,1.748
2013-01-11 19:04:00,0.4499,10.3186,0.601,8.4077,0.2761,1.7428
2013-01-11 19:14:00,0.2768,9.8137,0.3502,8.0127,0.0795,1.7325
2013-01-11 19:24:00,0.2651,6.7788,0.1779,1.9693,0.0745,1.7217
2013-01-11 19:34:00,0.14,6.111,0.2064,0.4823,0.0715,1.4643
2013-01-11 19:44:00,0.1571,8.1496,0.2123,6.7098,0.0344,1.6942
2013-01-11 19:54:00,0.0207,0.5751,0.0357,6.2844,0.1234,1.68
2013-01-12 01:24:00,0.1551,5.2751,0.0107,4.0046,0.0954,2.0774
2013-01-12 01:34:00,0.0933,5.8866,0.0007,4.4802,0.2545,2.0775
2013-01-12 01:44:00,0.0986,2.3271,0.0336,4.9527,0.123,2.2039
2013-01-12 01:54:00,0.1135,7.0909,0.0252,3.6325,0.0269,0.4145
2013-01-12 02:04:00,0.2909,0.972,0.1548,8.3945,0.1465,2.1988
2013-01-12 02:14:00,0.3326,10.7892,0.3749,8.8492,0.0007,2.0807
2013-01-12 02:24:00,0.4666,8.8806,0.3966,5.0234,0.1593,2.0823
2013-01-12 02:34:00,0.4543,11.9416,0.5852,9.7446,0.2338,3.5468
2013-01-12 02:44:00,0.6314,9.9943,0.7624,10.175,0.6275,2.0773
2013-01-12 02:54:00,0.7695,13.033,0.9142,10.5941,0.5422,0.422
2013-01-12 03:04:00,0.7196,11.0124,0.843,10.9675,0.3974,2.205
2013-01-12 03:14:00,0.879,11.4419,0.9291,5.6779,0.6399,0.4134
2013-01-12 03:24:00,0.8687,10.0389,1.0574,4.9351,0.6436,0.4075
2013-01-12 03:34:00,1.012,10.4052,1.1322,7.6672,0.7721,0.108
2013-01-12 03:44:00,1.0145,12.4897,1.3881,9.686,0.5183,0.1086
2013-01-12 03:54:00,1.0305,15.0,1.2143,12.1953,0.7441,0.1028
2013-01-12 04:04:00,0.9845,12.5,1.2671,9.6961,0.7821,0.0992
2013-01-12 04:14:00,1.1014,15.0,1.3815,7.9105,0.6353,0.0989
2013-01-12 04:24:00,1.1874,4.1667,1.436,9.6962,0.6836,0.0986
2013-01-12 04:34:00,1.1624,10.7143,1.1497,9.6963,0.6862,4.265
2013-01-12 04:44:00,1.1863,5.0,1.2839,9.6964,0.7304,2.402
2013-01-12 04:54:00,1.0761,12.5,1.1981,9.6964,0.7329,4.2644
2013-01-12 05:04:00,1.0478,10.7143,1.2124,9.6969,0.7388,1.8814
2013-01-12 05:14:00,1.0531,6.8182,1.1861,4.0161,0.5724,6.8219
2013-01-12 05:24:00,1.1302,9.375,1.3628,9.7646,0.8077,0.2064
2013-01-12 05:34:00,1.1427,15.0,1.4378,8.0461,1.1049,3.0064
2013-01-12 05:44:00,1.122,10.5483,1.3172,5.5361,0.7715,0.5064
2013-01-12 05:54:00,1.1389,14.5757,1.2183,12.0018,0.721,5.1754
2013-01-12 06:04:00,1.0176,14.3442,1.1386,9.3218,0.8358,0.5065
2013-01-12 06:14:00,1.1178,11.5291,1.2313,5.9516,0.5686,4.4935
2013-01-12 06:24:00,0.97,11.1302,0.9953,8.7024,0.4756,6.0307
2013-01-12 06:34:00,0.8151,10.8008,0.9977,6.7236,0.5702,3.006
2013-01-12 06:44:00,0.8465,10.4144,0.9091,8.2087,0.3752,3.0061
2013-01-12 06:54:00,0.8034,9.996,0.8011,10.3832,0.394,0.5062
2013-01-12 07:04:00,0.6077,12.029,0.4811,10.02,0.1564,3.6604
2013-01-12 07:14:00,0.5483,2.7949,0.5752,7.1435,0.1939,3.0064
2013-01-12 07:24:00,0.534,3.562,0.5739,9.2679,0.2178,4.4934
2013-01-12 07:34:00,0.3947,10.5591,0.3435,8.8768,0.0505,0.5068
2013-01-12 07:44:00,0.3394,10.0135,0.173,8.4525,0.0888,5.1749
2013-01-12 07:54:00,0.2099,9.5885,0.2573,5.6675,0.0218,0.7113
2013-01-12 08:04:00,0.1238,0.957,0.0949,7.7412,0.1383,0.7026
2013-01-12 08:14:00,0.0052,68.4764,0.045,3.0127,0.1009,5.5566
2013-01-12 14:04:00,0.0402,1.0902,0.0816,4.8455,0.0455,3.0074
2013-01-12 14:14:00,0.0756,1.6743,0.0676,5.2999,0.054,0.5072
2013-01-12 14:24:00,0.2078,7.2552,0.1514,5.7518,0.0008,0.5071
2013-01-12 14:34:00,0.2519,2.8263,0.1869,8.6961,0.0002,0.5071
2013-01-12 14:44:00,0.3296,3.3607,0.247,9.1118,0.189,3.0071
2013-01-12 14:54:00,0.537,8.907,0.3854,9.5368,0.2863,3.0071
2013-01-12 15:04:00,0.5654,11.9376,0.5434,9.9496,0.3422,0.5071
2013-01-12 15:14:00,0.5838,12.4328,0.9231,7.8348,0.5194,0.5071
2013-01-12 15:24:00,0.7025,2.8745,0.8363,1.0356,0.446,3.6596
2013-01-12 15:34:00,0.8508,4.0907,0.9387,8.5262,0.3855,3.6596
2013-01-12 15:44:00,1.0497,4.9352,0.9706,8.7515,0.3732,5.4354
2013-01-12 15:54:00,1.0243,5.8439,1.0705,9.0145,0.575,0.238
2013-01-12 16:04:00,1.17,14.3316,1.2718,9.2513,0.5474,0.2327
2013-01-12 16:14:00,1.2626,14.5935,1.3681,9.4548,0.5376,0.2312
2013-01-12 16:24:00,1.2398,12.2734,1.4564,9.5945,0.5835,0.2299
2013-01-12 16:34:00,1.1957,12.4228,1.4545,9.7104,0.6267,1.5571
2013-01-12 16:44:00,1.1892,6.8182,1.2451,4.0884,0.6402,0.2275
2013-01-12 16:54:00,1.3212,15.0,1.1902,7.9843,0.8453,2.7264
2013-01-12 17:04:00,1.2205,12.5,1.2951,4.7694,0.6448,6.0263
2013-01-12 17:14:00,1.3786,15.0,1.3597,9.7683,1.0691,4.7814
2013-01-12 17:24:00,1.3894,15.0,1.3559,12.2672,0.6955,2.7136
2013-01-12 17:34:00,1.2058,9.3504,1.4117,9.7469,1.12,0.2088
2013-01-12 17:44:00,1.3189,12.3537,1.5688,12.0855,1.2772,2.4092
2013-01-12 17:54:00,1.5246,14.7161,1.4758,11.977,1.0302,5.7798
2013-01-12 18:04:00,1.3487,8.8903,1.3506,9.3193,0.8972,5.7863
2013-01-12 18:14:00,1.113,14.2895,1.4135,7.3565,1.1039,2.3894
2013-01-12 18:24:00,1.0988,11.5246,1.3794,11.4347,0.8986,5.1168
2013-01-12 18:34:00,1.1901,4.9951,1.2993,8.7147,0.6779,2.3751
2013-01-12 18:44:00,1.0408,13.404,1.2198,8.4485,0.6806,2.3709
2013-01-12 18:54:00,0.9234,4.8732,1.063,8.1761,0.7794,0.1332
2013-01-12 19:04:00,0.7963,8.3879,1.0794,7.8788,0.687,2.3646
2013-01-12 19:14:00,0.8099,12.2544,1.0659,10.0529,0.5531,2.3652
2013-01-12 19:24:00,0.8381,9.3146,0.7991,7.2109,0.4013,4.3008
2013-01-12 19:34:00,0.6777,11.3483,0.8148,9.3483,0.5987,2.3666
2013-01-12 19:44:00,0.4824,8.3445,0.5557,8.9569,0.3121,0.131
2013-01-12 19:54:00,0.5572,10.3316,0.4392,8.5583,0.0739,0.1292
